time,1,20,40,60,80,100,120,140,180,300,500
01/01,26.15,,25.82,22.72,16.6,,14.25,13.84,13.32,11.0,7.72
01/02,26.19,,25.71,22.09,16.61,,14.33,13.96,13.48,11.23,7.66
01/03,26.19,,25.44,21.2,16.5,,14.42,13.98,13.39,11.13,7.49
01/04,26.26,,25.4,22.18,17.13,,14.33,13.91,13.12,11.18,7.63
01/05,26.28,,25.1,20.81,16.51,,14.4,14.0,13.24,11.15,7.75
01/06,26.3,,25.03,20.55,16.07,,14.32,13.9,13.31,11.05,7.57
01/07,26.39,,24.77,19.95,16.01,,14.34,13.99,13.33,11.19,7.73
01/08,26.38,,25.06,21.15,16.72,,14.49,14.09,13.43,11.42,7.66
01/09,26.36,,25.36,21.75,16.98,,14.53,14.04,13.34,11.13,7.66
01/10,26.39,,25.47,20.63,16.16,,14.44,14.0,13.33,11.2,8.01
01/11,26.46,,25.96,21.23,16.57,,14.65,14.09,,11.3,7.78
01/12,26.44,,25.62,20.69,16.71,,14.23,13.91,,11.14,7.61
01/13,26.41,,25.66,21.39,17.28,,14.74,14.22,,11.24,7.72
01/14,26.51,,24.93,19.98,16.64,,14.63,14.1,,10.97,7.87
01/15,26.52,,26.32,22.69,17.43,,14.69,13.99,,11.14,7.75
01/16,26.52,,26.4,23.91,16.88,,14.45,13.85,,11.18,7.83
01/17,26.53,,26.34,23.57,16.82,,14.69,14.0,,11.13,7.79
01/18,26.57,,26.23,23.72,16.42,,14.68,14.22,,11.2,7.68
01/19,26.7,,26.39,22.98,17.66,,14.96,14.38,,10.94,7.73
01/20,26.61,,26.52,22.87,19.2,,15.08,14.16,,10.81,7.7
01/21,26.61,,26.22,23.64,19.17,,14.66,13.77,,11.07,7.64
01/22,26.65,,25.9,22.82,18.09,,14.77,13.98,,10.87,7.72
01/23,26.7,,25.97,22.96,17.74,,14.89,13.48,,10.6,7.59
01/24,26.68,,26.45,23.87,19.45,,15.77,14.35,,10.57,7.53
01/25,26.71,,26.51,23.65,19.27,,15.32,13.87,,10.58,7.57
01/26,26.7,,26.15,24.16,19.7,,14.84,13.71,,10.43,7.52
01/27,26.61,,25.86,23.529999,19.605,,14.799999,13.835,11.81,10.065001,7.44
01/28,26.64,26.48,25.885,23.0,19.065,16.86,15.025,13.935,11.61,10.07,7.285
01/29,26.735,26.54,25.97,22.810001,19.545,18.08,15.45,13.93,11.54,10.135,7.3450003
01/30,26.81,26.51,25.84,23.655,20.245,18.06,14.889999,13.355,11.38,10.045,7.395
01/31,26.855,26.4,25.9,23.47,19.92,16.31,14.719999,13.559999,11.55,10.0,7.2799997
02/01,26.955,26.54,26.220001,23.669998,19.900002,17.0,15.200001,13.775,11.23,9.955,7.115
02/02,27.025,26.68,26.005001,22.695,19.43,16.83,15.110001,13.645,11.34,9.97,7.3450003
02/03,27.095,26.88,25.98,22.665,19.53,17.06,14.71,13.309999,11.36,9.955,7.27
02/04,27.09,26.76,26.17,23.825,20.240002,16.56,14.745,13.35,11.37,9.985001,7.2200003
02/05,27.119999,26.94,26.195,23.37,19.77,16.8,15.145,13.525,11.53,10.045,7.2250004
02/06,27.154999,26.97,26.415,23.51,19.654999,16.31,14.65,13.360001,11.63,9.82,7.235
02/07,27.17,27.17,26.48,23.29,19.73,16.56,14.585,13.505,11.52,9.875,7.1800003
02/08,27.244999,27.22,26.58,23.19,19.625,,14.559999,13.295,11.18,10.005,7.29
02/09,27.285,,26.395,22.08,19.34,,14.885,13.1,11.35,10.02,7.285
