time,1,3,5,10,20,25,30,50,75,100,125,150,175,200,225,250,300,400,500,750
05/23,29.826668,,29.21,29.27,,29.659166,29.285,29.458694,28.862692,27.623077,25.506666,23.226154,18.0,17.824999,13.93,13.493199,11.753462,9.405001,8.2604,5.8525
05/24,29.85148,,29.24,29.315,,29.6825,29.310001,29.423042,28.921923,27.634615,25.46125,23.266153,18.2,17.90577,13.59,13.4804,11.738462,9.48,8.2576,5.83375
05/25,29.842964,,29.41,29.43,,29.687082,29.335,29.412172,28.870384,27.542692,25.390417,23.234999,18.27,17.849232,13.73,13.3524,11.676924,9.469999,8.231601,5.816875
05/26,29.82926,,29.28,29.369999,,29.685835,29.375,29.477825,28.916922,27.674232,25.374582,23.158077,18.1,17.776154,13.81,13.3448,11.68077,9.43,8.2864,5.82125
05/27,29.778076,,29.32,29.380001,,29.64,29.355,29.456362,28.92,27.600801,25.438696,23.2104,17.76,17.663599,13.3,13.255417,11.6784,9.469999,8.310416,5.872
05/28,29.772692,,29.42,29.415,,29.638697,29.3,29.444548,28.8,27.378,25.390434,23.2084,17.29,17.7584,13.52,13.260834,11.6612,9.49,8.29,5.8766665
05/29,29.866539,,29.46,29.45,,29.65174,29.3,29.40909,28.774399,27.316002,25.25261,23.014399,17.65,17.63,13.22,13.240833,11.665601,9.445,8.205833,5.8046665
05/30,29.887308,,29.47,29.475,,29.653479,29.415,29.459545,28.811201,27.318798,25.200434,22.918402,17.95,17.632,13.19,13.311667,11.6784,9.35,8.22125,5.792
05/31,29.903461,,29.45,29.505001,,29.661304,29.310001,29.403181,28.7476,27.283998,25.196522,22.899199,17.7,17.5616,13.31,13.400416,11.7088,9.415,8.2775,5.8173337
06/01,29.858076,,29.49,29.48,,29.659565,29.285,29.397728,28.7532,27.324,25.17261,22.866798,17.73,17.5536,13.36,13.387084,11.6664,9.389999,8.221666,5.842
06/02,29.796154,,29.49,29.49,,29.651304,29.365,29.437273,28.706398,27.4512,25.336086,22.9072,17.75,17.7412,13.35,13.4075,11.6848,9.38,8.189584,5.8440003
06/03,29.828077,,29.54,29.545,,29.64565,29.255001,29.458637,28.6032,27.4176,25.304783,22.7552,17.41,17.6564,13.38,13.394584,11.6648,9.375,8.205,5.832
06/04,29.850769,,29.63,29.56,,29.658697,29.05,29.441816,28.6524,27.368801,25.33739,22.814,16.96,17.5996,13.63,13.391666,11.6428,9.32,8.211249,5.8433332
06/05,29.800385,,29.74,29.509998,,29.661304,29.035,29.451818,28.7764,27.198,25.352173,22.898,17.2,17.372,13.65,13.305,11.648001,9.36,8.203334,5.846
06/06,29.796923,,29.62,29.52,,29.663044,29.025,29.455,28.8004,27.158401,25.347391,22.74,16.85,17.372,13.19,13.368333,11.659599,9.33,8.255834,5.8293333
06/07,29.776539,,29.56,29.535,,29.653479,28.994999,29.426819,28.7252,27.1448,25.306957,22.7576,16.99,17.5096,13.24,13.48,11.652801,9.32,8.2195835,5.8153334
06/08,29.835001,,29.45,29.54,,29.653044,29.025,29.403637,28.7664,27.1832,25.319132,22.8052,17.19,17.504,13.39,13.431667,11.6688,9.530001,8.193749,5.8333335
06/09,29.798077,,29.35,29.425,,29.660435,28.895,29.399544,28.818,27.2052,25.21652,22.8144,17.27,17.406,13.32,13.320834,11.606,9.46,8.224167,5.8186665
06/10,29.839617,,29.3,29.380001,,29.675219,28.810001,29.399544,28.773998,27.1176,25.10087,22.6772,16.88,17.4476,13.32,13.37625,11.6176,9.5,8.190833,5.808
06/11,29.822308,,29.22,29.375,,29.70174,28.814999,29.390907,28.764,27.086,25.065218,22.559198,17.51,17.439201,13.44,13.422916,11.628,9.455,8.1775,5.814
06/12,29.788847,,29.16,29.375,,29.689564,28.869999,29.383636,28.7344,27.1604,25.13478,22.4608,17.52,17.4792,13.66,13.328334,11.62,9.440001,8.192083,5.825333
06/13,29.752693,,29.02,29.335,,29.658262,28.654999,29.359999,28.697199,27.084,25.039131,22.552,17.09,17.571999,14.12,13.321667,11.6324,9.45,8.214167,5.8073335
06/14,29.751156,,28.91,29.32,,29.650436,28.76,29.381365,28.68,27.0872,25.005651,22.6628,17.26,17.5504,14.01,13.196667,11.5996,9.440001,8.177083,5.8333335
06/15,29.715384,,28.91,29.355,,29.625652,28.805,29.381365,28.676,27.0868,25.12652,22.6768,17.34,17.4948,13.8,13.228333,11.584399,9.440001,8.169167,5.799333
06/16,29.768461,,28.97,29.369999,,29.632608,28.564999,29.391363,28.716402,27.0804,25.181738,22.7016,17.21,17.5724,14.42,13.169583,11.6512,9.424999,8.24875,5.8293333
06/17,29.766666,,29.0,29.365,,29.649584,28.72,29.392607,28.68423,27.114614,25.2275,22.741539,17.41,17.453463,13.91,13.2411995,11.684999,9.594999,8.2928,5.81875
06/18,29.753702,,28.99,29.375,,29.64875,28.91,29.39565,28.786924,27.10577,25.209167,22.743847,17.25,17.325384,14.31,13.2424,11.638077,9.495,8.2176,5.805
06/19,29.765926,,28.9,29.2,,29.645416,28.84,29.399565,28.74423,27.107307,25.22625,22.68,17.71,17.291924,13.74,13.18,11.63,9.57,8.214001,5.805
06/20,29.717037,,28.91,29.16,,29.650833,28.67,29.43348,28.737307,27.088076,25.222916,22.708076,17.96,17.26423,13.66,13.141601,11.653077,9.505,8.2392,5.80125
06/21,29.717037,,28.83,29.135,,29.650833,28.380001,29.407825,28.736921,27.167692,25.313751,22.771923,18.24,17.491154,14.22,13.3304,11.67577,9.43,8.2212,5.79625
06/22,29.785185,,28.89,29.150002,,29.655,28.404999,29.37,28.660769,27.153076,25.185,22.721539,18.25,17.507307,14.23,13.3148,11.660385,9.46,8.2092,5.786875
06/23,29.77111,,28.91,29.105,,29.650833,28.73,29.39,28.662691,27.071922,25.173332,22.65231,18.35,17.368462,14.02,13.191999,11.657693,9.469999,8.2288,5.80375
06/24,29.737406,,28.86,29.060001,,29.645834,28.73,29.401304,28.572308,27.047691,25.179583,22.767307,17.64,17.476154,13.81,13.1896,11.643077,9.505,8.240399,5.79875
06/25,29.737778,,28.77,28.970001,,29.635416,28.71,29.413044,28.580769,27.158077,25.195,22.946537,17.8,17.583076,13.26,13.2356,11.666154,9.49,8.252,5.819375
06/26,29.716297,,28.86,28.965,,29.635416,28.48,29.414349,28.666924,27.226154,25.251665,22.948078,17.78,17.579231,13.43,13.2123995,11.648461,9.459999,8.1968,5.823125
06/27,29.723703,,28.84,28.945,,29.643333,28.779999,29.463045,28.742693,27.291924,25.338333,22.95,17.42,17.40077,13.67,13.2068,11.655768,9.405001,8.205999,5.8112497
06/28,29.722593,,28.9,28.91,,29.652084,28.76,29.48,28.753845,27.338076,25.4325,23.073078,17.45,17.471153,13.78,13.2512,11.672692,9.345,8.2272005,5.814375
06/29,29.758146,,28.89,28.880001,,29.66125,28.835,29.48087,28.833462,27.369999,25.492083,22.970385,17.9,17.30923,14.03,13.250799,11.671923,9.34,8.1976,5.815625
06/30,29.786295,,28.92,28.895,,29.654999,28.795,29.442173,28.761923,27.406923,25.555418,22.919615,18.0,17.391153,13.98,13.2352,11.655768,9.525,8.1808,5.796875
07/01,29.71889,,28.97,28.86,,29.63875,28.8,29.434347,28.708076,27.440386,25.602915,22.966923,18.18,17.462692,13.53,13.301999,11.663462,9.530001,8.152801,5.81125
07/02,29.728518,,29.0,28.965,,29.6175,28.845001,29.426521,28.716154,27.47,25.520416,22.836924,18.49,17.436922,13.55,13.263599,11.698847,9.345,8.1912,5.830625
07/03,29.732594,,29.02,28.99,,29.612917,28.869999,29.40913,28.723846,27.421154,25.386667,22.75577,18.85,17.249231,13.64,13.2584,11.674231,9.305,8.1552,5.806875
07/04,29.723076,,29.11,28.94,,29.639132,28.87,29.445,28.8248,27.423601,25.680435,23.0652,18.72,17.2828,13.3,13.207084,11.630401,9.465,8.160833,5.79875
07/05,29.721539,,29.13,29.0,,29.646957,28.885,29.487726,28.796398,27.342,25.545652,23.0672,18.65,17.13,13.27,13.180833,11.5928,9.425,8.1554165,5.816875
07/06,29.705385,,29.2,29.0,,29.633913,28.8,29.475456,28.7852,27.39,25.569132,23.1244,18.3,17.1152,13.96,13.157083,11.5892,9.395,8.180833,5.810625
07/07,29.714231,,29.21,29.015,,29.61174,28.755001,29.458183,28.7468,27.3452,25.668695,23.123602,17.48,17.0676,14.05,13.177501,11.5836,9.3,8.1825,5.811875
07/08,29.716923,,29.02,29.02,,29.602173,28.849998,29.471363,28.729599,27.3552,25.728697,23.076,18.26,16.9192,13.43,13.091667,11.546,9.375,8.139167,5.833125
07/09,29.842691,,29.12,29.105,,29.60739,28.945,29.411818,28.7652,27.2828,25.69091,22.882801,17.94,16.808,13.44,13.082084,11.544001,9.415,8.1050005,5.815625
07/10,29.784616,,29.3,29.2,,29.605652,29.064999,29.43409,28.8152,27.352,25.739546,22.8876,17.87,17.0408,13.84,13.170417,11.5764,9.415,8.16625,5.80375
07/11,29.785769,,29.5,29.28,,29.606087,29.095001,29.468636,28.8024,27.32,25.713182,22.941198,17.69,17.0736,13.22,13.263333,11.5884,9.495001,8.149167,5.8375
07/12,29.746155,,29.49,29.26,,29.60348,28.98,29.386364,28.770401,27.1336,25.54409,22.7104,17.43,16.902,13.1,13.265416,11.6264,9.475,8.1050005,5.806875
07/13,29.741922,,29.46,29.275002,,29.609566,29.029999,29.410002,28.750801,27.0644,25.445,22.7628,18.12,16.6984,13.51,13.137084,11.651999,9.425,8.1375,5.7956247
07/14,29.743462,,29.35,29.25,,29.62348,29.015,29.44591,28.722,27.0552,25.424091,22.796001,18.18,16.6732,12.96,13.140834,11.6328,9.395,8.134167,5.7825
07/15,29.70346,,29.26,29.215,,29.621304,28.95,29.46,28.7404,27.1296,25.378181,22.828798,18.19,16.694399,13.36,13.091667,11.635601,9.365,8.150416,5.779375
07/16,29.704231,,29.06,29.130001,,29.636957,29.064999,29.477728,28.7112,27.1668,25.365454,22.63,17.27,16.7908,13.68,13.133334,11.6448,9.285,8.132083,5.755625
07/17,29.686155,,29.01,29.095001,,29.632608,29.045,29.496363,28.71,27.1952,25.225,22.3612,17.2,16.7236,13.56,13.047084,11.624001,9.4,8.129167,5.765625
07/18,29.6276,,28.84,29.0,,29.595453,28.945,29.441906,28.667084,27.163332,25.289524,22.555834,17.0,16.7775,13.0,13.076087,11.580417,9.4,8.08913,5.798
07/19,29.61923,,28.75,28.99,,29.613043,28.880001,29.458637,28.6772,27.1544,25.389545,22.646002,17.21,16.7464,13.31,13.074166,11.585599,9.335,8.112083,5.771875
07/20,29.643703,,28.66,28.93,,29.609167,28.89,29.442173,28.72231,27.153461,25.321304,22.638079,17.58,16.602694,13.66,13.0848,11.623077,9.385,8.106,5.784375
07/21,29.644075,,28.68,28.925,,29.586668,28.84,29.428259,28.656923,27.11423,25.262608,22.563463,17.59,16.708462,13.19,13.1164,11.635769,9.355,8.1272,5.78375
07/22,29.625185,,28.82,29.0,,29.599585,28.994999,29.444782,28.636923,27.071154,25.11,22.575,17.4,16.724615,12.96,13.1736,11.668462,9.370001,8.1164,5.780625
07/23,29.64074,,29.03,29.105,,29.577082,29.085,29.450869,28.67,26.931154,25.126955,22.607693,16.98,16.705769,12.76,13.193201,11.684615,9.305,8.1656,5.76625
07/24,29.63778,,29.2,29.195,,29.558748,29.135,29.406088,28.715769,26.956923,25.239565,22.626156,16.91,16.811922,13.19,13.1208,11.727308,9.36,8.1156,5.770625
07/25,29.66926,,29.23,29.215,,29.535833,29.01,29.352173,28.667692,26.90269,25.166958,22.469616,17.72,16.783846,13.68,13.1264,11.727308,9.440001,8.0936,5.76
07/26,29.587036,,29.2,29.195,,29.526667,28.990002,29.341738,28.597307,26.896538,25.144348,22.562693,17.71,16.596153,13.14,13.1004,11.674999,9.445,8.0628,5.748125
07/27,29.593704,,29.1,29.125,,29.52375,28.895,29.341303,28.557692,26.978077,25.210436,22.432308,17.31,16.627308,13.04,13.0676,11.651539,9.46,8.112,5.778125
07/28,29.554813,,29.09,29.11,,29.488749,28.84,29.323044,28.558846,27.053463,25.21261,22.478077,17.17,16.638462,13.33,13.11,11.673462,9.514999,8.0748,5.79125
07/29,29.503078,,28.86,28.97,,29.478697,28.84,29.338182,28.5968,27.021202,25.018183,22.3268,17.38,16.5512,12.98,13.118751,11.677199,9.450001,8.058333,5.77875
07/30,29.514616,,28.92,29.0,,29.462173,28.865,29.313183,28.6848,27.1448,25.005909,22.3076,17.4,16.5184,12.63,13.220833,11.710401,9.41,8.05375,5.7925
07/31,29.515926,,29.01,29.0,,29.462915,28.695,29.262175,28.626156,27.061153,25.097826,22.506538,17.89,16.7,13.33,13.304,11.736538,9.41,8.0728,5.78625
08/01,29.496666,,28.69,28.845001,,29.450417,28.75,29.265652,28.660383,27.121538,25.113913,22.436155,18.72,16.633076,13.08,13.263599,11.72423,9.475,8.1068,5.805625
08/02,29.49,,28.49,28.744999,,29.449583,28.74,29.253044,28.622692,27.118847,25.077826,22.28,17.52,16.636154,12.88,13.3312,11.741538,9.395,8.0564,5.8112497
08/03,29.457407,,28.2,28.6,,29.439165,28.585,29.24087,28.59769,27.160383,25.075216,22.262693,16.88,16.671537,13.06,13.217199,11.740769,9.299999,8.0416,5.791875
08/04,29.480371,,28.11,28.575,,29.432083,28.555,29.243477,28.606153,27.208845,25.046522,22.433847,17.29,16.757692,13.4,13.163199,11.768846,9.360001,8.0912,5.7925
08/05,29.518888,,28.11,28.555,,29.437918,28.535,29.223043,28.582693,27.045,25.075216,22.345768,17.34,16.902693,13.52,13.364401,11.799616,9.475,8.0988,5.830625
08/06,29.533335,,28.54,28.8,,29.426249,28.654999,29.253914,28.611155,27.041924,25.117392,22.450768,18.02,16.789616,12.76,13.336801,11.774231,9.445,8.0908,5.84
08/07,29.485556,,28.82,28.93,,29.40875,28.8,29.20826,28.503078,26.890001,25.143478,22.524231,17.82,16.693077,12.25,13.373199,11.762308,9.48,8.0632,5.830625
08/08,29.522694,,28.71,28.869999,,29.436089,28.810001,29.241364,28.59,26.9516,25.40909,22.7116,17.09,16.7944,12.36,13.355,11.717199,9.530001,8.053333,5.8175
08/09,29.474617,,28.5,28.765,,29.433912,28.775,29.203636,28.5932,27.061201,25.515455,22.511599,17.02,16.8876,12.66,13.428333,11.7864,9.405001,8.074166,5.80125
08/10,29.455925,,28.41,28.74,,29.382917,28.75,29.186522,28.651539,27.173077,25.34826,22.445385,17.44,16.67,12.95,13.431999,11.812307,9.305,8.088,5.875
08/11,29.45393,,28.39,28.759998,,29.351202,28.73,29.1875,28.705925,27.228148,25.288332,22.456667,17.03,16.627037,12.64,13.365769,11.765185,9.299999,8.046154,5.8441176
08/12,29.48607,,28.42,28.805,,29.360802,28.695,29.150415,28.692223,27.178148,25.280416,22.541853,16.76,16.724073,12.22,13.381923,11.723333,9.219999,8.072308,5.800588
08/13,29.52,,28.43,28.82,,29.3804,28.805,29.15625,28.678518,27.20148,25.092499,22.347408,16.16,16.707037,12.16,13.445001,11.737408,9.33,8.088462,5.800588
08/14,29.476429,,28.43,28.865,,29.3836,28.845001,29.167501,28.68037,27.171852,25.08,22.315556,16.26,16.67074,12.43,13.462692,11.74037,9.3,8.088846,5.7917647
08/15,29.512144,,28.3,28.845001,,29.395601,28.825,29.1725,28.643333,27.191113,25.183748,22.352222,16.04,16.734816,12.9,13.377692,11.744445,9.295,8.027693,5.808235
08/16,29.501429,,28.21,28.775,,29.416,28.765,29.181665,28.67111,27.119999,25.13875,22.19,17.22,16.795555,12.33,13.432693,11.759259,9.33,8.038846,5.7723527
08/17,29.489643,,28.02,28.675,,29.4076,28.33,29.14625,28.585926,26.998888,25.084581,22.164816,17.83,16.767408,12.35,13.401154,11.753704,9.315001,7.9976926,5.7782354
08/18,29.490713,,27.53,28.42,,29.414,27.869999,29.134583,28.533703,26.996298,25.104584,22.171482,16.89,16.566668,12.82,13.2736,11.742592,9.345,8.036923,5.805294
08/19,29.522142,,27.25,28.295,,29.431202,27.95,29.147917,28.626665,27.248888,25.2425,22.231852,16.66,16.567408,12.37,13.194,11.702222,9.26,8.039616,5.7911763
08/20,29.574999,,27.47,28.384998,,29.456799,28.189999,29.183334,28.637777,27.2,25.1275,22.258146,17.19,16.498518,12.12,13.1864,11.693704,9.275,8.028077,5.7917647
08/21,29.592144,,28.0,28.68,,29.472801,28.1,29.180834,28.531113,27.07,25.085833,22.188148,17.08,16.59,12.8,13.2976,11.758888,9.24,8.00077,5.8041177
08/22,29.581034,,28.2,28.805,,29.37577,28.285,29.174583,28.529644,26.977858,25.038,22.107859,16.8,16.391787,12.46,13.212692,11.783929,9.295,8.02926,5.779412
08/23,29.565172,,28.34,28.86,,29.396152,28.545,29.1725,28.428928,26.978928,25.008001,22.007502,16.27,16.367144,12.52,13.178462,11.735715,9.295,8.038889,5.768235
08/24,29.559654,,28.55,28.915,,29.369999,28.615002,29.189165,28.541784,27.089285,25.0324,21.971786,16.75,16.420713,12.33,13.140385,11.776428,9.275,8.046666,5.7617645
08/25,29.546785,,28.66,28.91,,29.353998,28.535,29.15652,28.563704,27.112963,24.853333,21.934814,17.03,16.486296,12.87,13.286154,11.796296,9.405,8.023077,5.765625
08/26,29.562069,,28.52,28.915,,29.371922,28.625,29.18,28.51357,27.025,24.8572,21.943928,17.2,16.442142,12.92,13.241112,11.807143,9.375,8.022593,5.77647
08/27,29.621035,,28.37,28.845001,,29.395,28.575,29.164583,28.550356,27.004642,24.931202,21.992142,18.23,16.477142,13.21,13.248518,11.797857,9.375,8.037407,5.7835293
08/28,29.572144,,28.24,28.735,,29.418798,28.634998,29.213913,28.554075,26.94148,24.964998,21.922962,17.22,16.492964,13.56,13.228461,11.801482,9.26,8.000384,5.7775
08/29,29.579334,29.64,28.23,29.006666,,29.401539,28.926666,29.235601,28.483105,26.838621,24.946154,21.945517,17.86,16.695862,13.995,13.2535715,11.774138,9.316667,8.01,5.767647
08/30,29.638334,29.76,28.37,29.046667,,29.406155,28.946669,29.192,28.501379,26.876205,24.950386,21.97,18.23,16.723103,14.05,13.283929,11.747586,9.233334,8.047857,5.7723527
08/31,29.661001,29.73,28.4,29.07,,29.433462,28.956665,29.226002,28.46069,26.887587,24.825768,21.916897,18.330002,16.662413,13.98,13.197143,11.737242,9.233334,7.9700003,5.7664704
09/01,29.601665,29.6,28.47,29.073334,,29.448845,28.926666,29.2044,28.41483,26.916206,24.891153,21.949999,18.045,16.65207,14.44,13.284286,11.7175865,9.256667,7.9824996,5.7711763
09/02,29.631725,29.39,28.59,29.046667,,29.419199,28.88,29.139582,28.37857,26.892141,24.9276,21.838928,17.645,16.66357,14.575001,13.233333,11.701429,9.216667,8.011481,5.778125
09/03,29.632666,29.3,28.56,28.99,,29.423077,28.876665,29.196001,28.46069,26.93862,24.841154,21.775517,17.96,16.751379,14.705,13.319643,11.778622,9.306666,8.013572,5.7735295
09/04,29.598999,29.23,28.55,28.963333,,29.425385,28.836664,29.1988,28.460001,26.96931,24.875,22.021034,18.265,16.745173,14.434999,13.313571,11.753103,9.363334,8.015,5.7964706
09/05,29.598333,29.09,28.56,28.815,,29.413847,28.6,29.204168,28.546785,26.935358,24.953999,21.995714,19.54,16.7825,14.295,13.236071,11.7617855,9.26,7.9829626,5.7858825
09/06,29.624332,29.22,28.64,28.865,,29.419615,28.52,29.210833,28.59357,27.078215,25.111599,22.008572,19.5,16.725714,13.865,13.306071,11.793214,9.065001,7.967407,5.77647
09/07,29.593666,29.24,28.75,28.93,,29.435,28.61,29.228333,28.59393,27.083216,25.198,21.912142,18.01,16.676071,13.575,13.281428,11.843572,9.135,8.011852,5.8141174
09/08,29.598,29.07,28.83,28.9,,29.436537,28.615,29.2475,28.588572,27.132143,25.148401,21.94107,17.96,16.706429,13.705,13.322963,11.817143,9.200001,8.040741,5.827059
09/09,29.603666,29.13,28.99,28.970001,,29.435385,28.66,29.249582,28.59,27.166784,25.12,22.095356,17.55,16.886429,13.690001,13.358572,11.845,9.22,8.002593,5.8305883
09/10,29.70143,29.11,28.94,29.0,,29.511599,28.654999,29.316956,28.583704,27.214443,25.139582,22.032223,17.49,16.722593,14.1,13.271852,11.81037,9.21,8.012692,5.810625
09/11,29.665173,29.03,28.9,28.974998,,29.467691,28.685,29.313334,28.5625,27.126785,25.154,22.125,18.05,16.667143,13.935,13.372144,11.864286,9.115,8.014444,5.814706
09/12,29.72889,29.1,29.01,29.025,,29.527199,28.715,29.36913,28.574816,27.117407,25.115417,22.06963,17.86,16.708519,13.695,13.397778,11.855926,9.059999,8.022307,5.795
09/13,29.7125,29.05,28.97,28.994999,,29.480385,28.755001,29.317083,28.572857,27.251429,25.330801,22.245714,18.7,16.746786,13.940001,13.396667,11.848572,9.07,8.008518,5.8117647
09/14,29.698929,29.03,28.89,28.919998,,29.536798,28.785,29.32826,28.534445,27.112963,25.108332,21.992964,18.32,16.74,13.87,13.371482,11.878889,9.16,8.02,5.80625
09/15,29.64586,29.01,28.98,28.94,,29.48077,28.825,29.268751,28.545359,27.139643,25.2896,22.069643,18.25,16.731785,13.575,13.381785,11.876071,9.110001,8.023334,5.8111763
09/16,29.625172,29.06,29.075,29.023333,,29.439615,28.943335,29.1784,28.438274,26.986206,25.095768,21.941725,17.744999,16.635862,13.5,13.386552,11.893104,9.29,8.024445,5.8076468
09/17,29.706205,28.97,29.095001,29.029999,,29.444231,28.779999,29.118,28.330688,26.86931,25.080385,21.943447,18.075,16.694828,13.639999,13.338965,11.867241,9.266666,8.02,5.8429413
09/18,29.775862,29.12,29.175,29.086668,,29.482307,28.856667,29.1544,28.413448,27.014482,25.169615,22.061724,17.775002,16.800001,13.763333,13.421724,11.881034,9.34,8.029259,5.8282356
09/19,29.686207,29.16,29.26,29.163332,,29.48,29.0,29.181599,28.491034,27.16931,25.403847,22.141033,17.605,16.804827,13.55,13.359311,11.859655,9.363334,8.063704,5.8241177
09/20,29.698277,29.11,29.24,29.18,,29.470385,28.970001,29.123999,28.41931,27.086897,25.20654,21.838276,17.735,16.84207,13.8533325,13.292414,11.883103,9.256667,8.057407,5.7911763
09/21,29.739311,29.14,29.215,29.15,,29.5192,28.806665,29.132801,28.387857,26.964285,24.92,21.821072,17.54,16.7975,14.026668,13.282858,11.905714,9.293334,8.046538,5.8111763
09/22,29.695517,29.18,29.14,29.11,,29.523201,29.016668,29.1352,28.407856,27.051071,25.096539,22.152143,17.705,16.675,13.766666,13.3324995,11.963572,9.366667,8.085384,5.8464704
09/23,29.651072,29.08,29.03,29.026667,,29.502083,28.976667,29.11875,28.389631,27.052221,25.0548,22.157778,17.735,16.73074,13.786667,13.355556,11.907037,9.356667,8.062,5.81625
09/24,29.676552,28.84,29.015,28.96,,29.5292,28.873335,29.1724,28.422144,27.041073,24.945,22.097857,17.900002,16.868572,13.693333,13.334287,11.925714,9.433333,8.089616,5.8317647
09/25,29.683104,28.84,29.105,28.976667,,29.5308,28.83,29.1824,28.455715,27.096071,25.08,22.222141,17.685,16.768572,13.716667,13.345357,11.936429,9.423333,8.115385,5.838824
09/26,29.674137,28.82,29.125,28.996666,,29.533602,28.773333,29.155602,28.463572,27.163214,25.191923,22.2125,17.490002,16.7025,13.79,13.3949995,11.933572,9.400001,8.086924,5.820588
09/27,29.653448,28.79,29.115,28.970001,,29.5156,28.699999,29.128,28.48607,27.235,25.323078,22.273214,18.02,16.651428,13.71,13.3575,11.911072,9.373334,8.079616,5.8305883
09/28,29.614483,28.82,28.994999,28.936666,,29.5092,28.603333,29.0976,28.485,27.236786,25.35154,22.372858,18.295,16.7925,13.873333,13.447858,11.9503565,9.443334,8.1134615,5.877647
09/29,29.622414,28.98,29.04,28.956665,,29.500801,28.246666,29.0428,28.440714,27.252142,25.33154,22.37143,18.02,16.826786,13.826667,13.424643,11.97,9.523334,8.113846,5.8647056
09/30,29.622068,29.16,29.09,29.036667,,29.506,28.31,29.052,28.455,27.255358,25.220385,22.087143,18.485,16.811787,13.69,13.3825,11.958929,9.463333,8.110769,5.847059
10/01,29.633793,29.23,29.035,29.043335,,29.5044,28.340002,29.0984,28.444643,27.17357,25.348076,22.111786,18.215,16.864643,13.829999,13.377856,11.903214,9.46,8.058462,5.8182354
10/02,29.58276,29.47,29.005001,29.083334,,29.48,28.603333,29.1048,28.438929,27.234644,25.161924,22.085001,17.630001,16.776785,13.71,13.36,11.934999,9.48,8.111923,5.840588
10/03,29.58931,29.55,28.994999,29.12,,29.469599,28.75,29.1224,28.534286,27.380358,25.343462,22.3925,17.86,16.921429,13.639999,13.330358,11.956429,9.436667,8.1523075,5.828823
10/04,29.65138,29.4,29.0,29.093332,,29.48,28.79,29.108799,28.539286,27.290714,25.325,22.330357,18.565,16.823572,14.19,13.374642,11.938214,9.566667,8.091538,5.832353
10/05,29.625172,29.24,28.985,29.050001,,29.4776,28.766668,29.110802,28.479284,27.160715,25.238462,22.137857,17.565,16.689285,13.753334,13.337143,11.852142,9.5199995,8.063077,5.8458824
10/06,29.631071,29.42,29.025002,29.1,,29.474585,28.92,29.191666,28.49,27.022593,25.071999,21.953703,17.39,16.684444,13.543332,13.447038,11.910741,9.566667,8.0848,5.853125
10/07,29.682413,29.5,29.255001,29.220001,,29.481201,29.050001,29.2084,28.487501,27.12393,25.202694,22.151428,18.105,16.823929,13.783333,13.506072,11.936786,9.516666,8.146923,5.848235
10/08,29.682068,29.47,29.380001,29.300001,,29.4588,28.519999,29.142,28.529644,27.207857,25.293077,22.144642,18.224998,16.802858,14.323334,13.393929,11.906786,9.596667,8.126924,5.844706
10/09,29.701723,29.18,29.365002,29.296667,,29.46,28.433334,29.1196,28.48643,27.246073,25.168846,22.146786,18.095001,16.871073,13.9800005,13.392858,11.948571,9.5,8.102308,5.8241177
10/10,29.713793,29.48,29.2,29.253334,,29.4688,28.6,29.078402,28.498571,27.311071,25.316538,22.105715,18.255001,16.85,13.860001,13.4882145,11.955,9.526667,8.088077,5.82
10/11,29.675861,29.43,29.185001,29.25,,29.4896,28.550001,29.110401,28.536072,27.351072,25.406538,22.188572,18.635,16.755001,13.893333,13.5035715,11.930357,9.436667,8.130769,5.825294
10/12,29.675001,29.53,29.255001,29.276667,,29.506666,28.673334,29.151667,28.593702,27.322962,25.434399,22.274815,17.78,16.764444,13.889999,13.55074,12.004073,9.526667,8.1592,5.8325
10/13,29.723104,29.6,29.305,29.37,,29.5268,28.776667,29.1764,28.607143,27.195356,25.292307,22.140356,17.244999,16.751785,13.493333,13.491785,11.974999,9.610001,8.129615,5.8311763
10/14,29.743214,29.67,29.345001,29.386667,,29.536798,28.986666,29.1872,28.603214,27.132143,25.138079,22.166428,17.52,16.854643,13.72,13.5225,11.978929,9.56,8.083846,5.8458824
10/15,29.732143,29.52,29.41,29.436666,,29.530401,29.186666,29.2572,28.667143,27.19107,25.26,22.17393,17.465,17.045713,14.073334,13.542857,11.974286,9.603333,8.107693,5.817647
10/16,29.827694,29.49,29.439999,29.443335,,29.573914,29.07,29.345217,28.720768,27.223461,25.168749,22.147308,17.5,16.965385,14.073334,13.45423,11.943461,9.643333,8.115,5.808
10/17,29.785715,29.42,29.505,29.463333,,29.512,29.126665,29.299599,28.679644,27.016071,25.109615,22.304998,17.185001,16.885357,14.123333,13.415715,11.955714,9.616666,8.128462,5.8623533
10/18,29.748215,29.37,29.49,29.456665,,29.5184,29.353333,29.3124,28.68857,26.981785,25.220385,22.278214,17.689999,16.957857,14.113334,13.478929,11.970714,9.63,8.131538,5.8658824
10/19,29.78393,29.29,29.475,29.410002,,29.5296,29.133333,29.268799,28.779644,27.073214,25.325,22.473928,18.39,17.1775,14.146667,13.521071,11.9825,9.673333,8.119616,5.8488235
10/20,29.798214,29.24,29.375,29.33,,29.5396,28.883333,29.246,28.697857,27.165358,25.291924,22.286428,18.435001,17.165358,14.38,13.472143,11.971786,9.676667,8.092692,5.8458824
